Bangladesh,4.395,2025-04-15
Pakistan,1.487,2025-04-15
Egitto,1.208,2025-04-15
Eritrea,989,2025-04-15
Siria,900,2025-04-15
Sudan,510,2025-04-15
Etiopia,507,2025-04-15
Somalia,278,2025-04-15
Tunisia,241,2025-04-15
Mali,166,2025-04-15
altre*,1.323,2025-04-15
