Bangladesh,974,2020-05-31
Costa d'Avorio,665,2020-05-31
Tunisia,590,2020-05-31
Sudan,396,2020-05-31
Algeria,372,2020-05-31
Marocco,322,2020-05-31
Somalia,228,2020-05-31
Guinea,214,2020-05-31
Mali,165,2020-05-31
Nigeria,117,2020-05-31
altre*,1.076,2020-05-31
