Pakistan,1.180,2019-12-15
Costa d'Avorio,1.135,2019-12-15
Algeria,1.005,2019-12-15
Iraq,871,2019-12-15
Bangladesh,581,2019-12-15
Sudan,444,2019-12-15
Iran,434,2019-12-15
Guinea,281,2019-12-15
Marocco,253,2019-12-15
altre*,2.259,2019-12-15
