Afghanistan,91,2022-01-31
Guinea,84,2022-01-31
Eritrea,71,2022-01-31
Camerun,68,2022-01-31
Algeria,56,2022-01-31
Siria,31,2022-01-31
altre*,1.026,2022-01-31
