Bangladesh,13.105,2025-08-31
Eritrea,5.761,2025-08-31
Egitto,5.501,2025-08-31
Pakistan,3.086,2025-08-31
Sudan,2.016,2025-08-31
Etiopia,1.763,2025-08-31
Somalia,1.570,2025-08-31
Siria,1.162,2025-08-31
Guinea,1.089,2025-08-31
Tunisia,1.070,2025-08-31
Iran,1.065,2025-08-31
Algeria,793,2025-08-31
Nigeria,677,2025-08-31
Mali,642,2025-08-31
Costa D'Avorio,517,2025-08-31
altre*,2.823,2025-08-31
