Afghanistan,91,2022-01-15
Bangladesh,82,2022-01-15
Algeria,55,2022-01-15
Tunisia,53,2022-01-15
Costa d'Avorio,29,2022-01-15
Egitto,23,2022-01-15
Guinea,22,2022-01-15
Pakistan,9,2022-01-15
Eritrea,3,2022-01-15
Sudan,3,2022-01-15
altre*,8,2022-01-15
