Bangladesh,494,2020-04-30
Costa d'Avorio,407,2020-04-30
Sudan,357,2020-04-30
Algeria,319,2020-04-30
Marocco,237,2020-04-30
Somalia,208,2020-04-30
Tunisia,186,2020-04-30
Guinea,165,2020-04-30
Mali,152,2020-04-30
Egitto,84,2020-04-30
altre*,856,2020-04-30
