Bangladesh,8.738,2025-06-15
Eritrea,3.887,2025-06-15
Egitto,2.969,2025-06-15
Pakistan,2.439,2025-06-15
Etiopia,1.299,2025-06-15
Siria,1.066,2025-06-15
Sudan,905,2025-06-15
Somalia,793,2025-06-15
Guinea,584,2025-06-15
Algeria,472,2025-06-15
Iran,401,2025-06-15
Mali,400,2025-06-15
Nigeria,374,2025-06-15
Tunisia,334,2025-06-15
Costa D'Avorio,325,2025-06-15
altre*,1.724,2025-06-15
