Bangladesh,4.132,2020-11-30
Costa d'Avorio,1.739,2020-11-30
Algeria,1.379,2020-11-30
Pakistan,1.358,2020-11-30
Egitto,1.155,2020-11-30
Sudan,1.043,2020-11-30
Marocco,995,2020-11-30
Afghanistan,949,2020-11-30
Somalia,809,2020-11-30
altre*,6.514,2020-11-30
