Bangladesh,1.191,2025-01-31
Pakistan,731,2025-01-31
Siria,426,2025-01-31
Egitto,279,2025-01-31
Etiopia,135,2025-01-31
Eritrea,119,2025-01-31
Algeria,85,2025-01-31
Marocco,68,2025-01-31
Somalia,52,2025-01-31
Sudan,49,2025-01-31
altre*,233,2025-01-31
