Tunisia,334,2021-02-15
Guinea,254,2021-02-15
Costa d'Avorio,249,2021-02-15
Eritrea,217,2021-02-15
Mali,129,2021-02-15
Algeria,125,2021-02-15
Sudan,94,2021-02-15
Bangladesh,83,2021-02-15
Afghanistan,76,2021-02-15
Camerun,64,2021-02-15
altre*,716,2021-02-15
