Bangladesh,942,2024-02-15
Siria,712,2024-02-15
Tunisia,665,2024-02-15
Egitto,467,2024-02-15
Pakistan,225,2024-02-15
Eritrea,214,2024-02-15
Etiopia,172,2024-02-15
Sudan,134,2024-02-15
Guinea,109,2024-02-15
Gambia,64,2024-02-15
altre*,324,2024-02-15
