Guinea,18.159,2023-11-30
Tunisia,17.073,2023-11-30
Costa d'Avorio,15.967,2023-11-30
Bangladesh,11.518,2023-11-30
Egitto,10.882,2023-11-30
Siria,9.285,2023-11-30
Burkina Faso,8.410,2023-11-30
Pakistan,7.454,2023-11-30
Mali,5.866,2023-11-30
Sudan,5.799,2023-11-30
altre*,41.859,2023-11-30
