Guinea,16.431,2023-09-30
Costa d'Avorio,14.998,2023-09-30
Tunisia,14.097,2023-09-30
Egitto,8.693,2023-09-30
Bangladesh,7.882,2023-09-30
Burkina Faso,7.584,2023-09-30
Pakistan,6.350,2023-09-30
Siria,5.665,2023-09-30
Mali,4.965,2023-09-30
Camerun,4.689,2023-09-30
altre*,42.263,2023-09-30
