Pakistan,948,2020-09-30
Sudan,799,2020-09-30
Marocco,619,2020-09-30
Egitto,598,2020-09-30
Somalia,587,2020-09-30
Afghanistan,516,2020-09-30
altre*,4.444,2020-09-30
