Tunisia,12.834,2021-09-30
Bangladesh,5.560,2021-09-30
Egitto,4.432,2021-09-30
Costa d'Avorio,2.872,2021-09-30
Iran,2.377,2021-09-30
Guinea,1.841,2021-09-30
Iraq,1.723,2021-09-30
Eritrea,1.604,2021-09-30
Sudan,1.528,2021-09-30
Marocco,1.483,2021-09-30
altre*,9.913,2021-09-30
