Bangladesh,5.382,2024-06-30
Siria,3.692,2024-06-30
Tunisia,3.219,2024-06-30
Guinea,2.001,2024-06-30
Egitto,1.591,2024-06-30
Pakistan,978,2024-06-30
Gambia,883,2024-06-30
Mali,852,2024-06-30
Sudan,846,2024-06-30
Costa d'Avorio,692,2024-06-30
altre*,5.540,2024-06-30
