Bangladesh,13.344,2024-12-15
Siria,12.178,2024-12-15
Tunisia,7.669,2024-12-15
Egitto,4.213,2024-12-15
Guinea,3.505,2024-12-15
Pakistan,3.062,2024-12-15
Eritrea,2.124,2024-12-15
Sudan,2.122,2024-12-15
Mali,1.629,2024-12-15
Gambia,1.597,2024-12-15
altre*,13.403,2024-12-15
