Bangladesh,7.575,2023-09-15
Burkina Faso,6.783,2023-09-15
Pakistan,6.321,2023-09-15
Siria,5.071,2023-09-15
Camerun,4.279,2023-09-15
Mali,4.274,2023-09-15
altre*,43.658,2023-09-15
