Afghanistan,50,2021-01-15
Tunisia,22,2021-01-15
Turchia,2,2021-01-15
Iran,1,2021-01-15
Pakistan,0,2021-01-15
Egitto,0,2021-01-15
Sudan,0,2021-01-15
Marocco,0,2021-01-15
Costa D'Avorio,0,2021-01-15
Bangladesh,0,2021-01-15
altre*,265,2021-01-15
