Bangladesh,9.733,2025-06-30
Eritrea,4.338,2025-06-30
Egitto,3.516,2025-06-30
Pakistan,2.619,2025-06-30
Etiopia,1.415,2025-06-30
Siria,1.086,2025-06-30
Sudan,988,2025-06-30
Somalia,967,2025-06-30
Guinea,660,2025-06-30
Tunisia,558,2025-06-30
Algeria,548,2025-06-30
Iran,528,2025-06-30
Nigeria,463,2025-06-30
Mali,421,2025-06-30
Costa D'Avorio,376,2025-06-30
altre*,1.687,2025-06-30
