Tunisia,12.883,2020-12-31
Bangladesh,4.141,2020-12-31
Costa d'Avorio,1.950,2020-12-31
Algeria,1.458,2020-12-31
Pakistan,1.400,2020-12-31
Egitto,1.264,2020-12-31
Sudan,1.125,2020-12-31
Marocco,1.030,2020-12-31
Afghanistan,1.009,2020-12-31
Iran,970,2020-12-31
altre*,6.924,2020-12-31
