Bangladesh,4.132,2020-12-15
Costa d'Avorio,1.807,2020-12-15
Algeria,1.379,2020-12-15
Pakistan,1.358,2020-12-15
Egitto,1.206,2020-12-15
Sudan,1.099,2020-12-15
Marocco,996,2020-12-15
Afghanistan,950,2020-12-15
Somalia,876,2020-12-15
altre*,6.574,2020-12-15
