Bangladesh,9.160,2024-09-15
Siria,7.799,2024-09-15
Tunisia,6.159,2024-09-15
Egitto,2.792,2024-09-15
Guinea,2.531,2024-09-15
Pakistan,1.639,2024-09-15
Eritrea,1.486,2024-09-15
Sudan,1.328,2024-09-15
Mali,1.163,2024-09-15
Gambia,1.081,2024-09-15
altre*,9.538,2024-09-15
