Bangladesh,6.242,2021-10-15
Egitto,5.136,2021-10-15
Costa d'Avorio,3.003,2021-10-15
Iran,2.926,2021-10-15
Iraq,2.072,2021-10-15
Guinea,1.889,2021-10-15
Eritrea,1.709,2021-10-15
Marocco,1.592,2021-10-15
Sudan,1.551,2021-10-15
altre*,9.478,2021-10-15
