Costa d'Avorio,1.192,2021-04-15
Bangladesh,931,2021-04-15
Guinea,812,2021-04-15
Sudan,559,2021-04-15
Egitto,452,2021-04-15
Mali,447,2021-04-15
Eritrea,436,2021-04-15
Marocco,336,2021-04-15
Algeria,320,2021-04-15
altre*,1.780,2021-04-15
