Bangladesh,11.863,2025-07-31
Eritrea,5.051,2025-07-31
Egitto,4.519,2025-07-31
Pakistan,2.962,2025-07-31
Etiopia,1.625,2025-07-31
Sudan,1.400,2025-07-31
Somalia,1.341,2025-07-31
Siria,1.119,2025-07-31
Guinea,853,2025-07-31
Iran,830,2025-07-31
Tunisia,662,2025-07-31
Nigeria,603,2025-07-31
Algeria,598,2025-07-31
Mali,541,2025-07-31
Costa D'Avorio,452,2025-07-31
altre*,2.126,2025-07-31
