Costa d'Avorio,576,2022-04-30
Guinea,393,2022-04-30
Siria,370,2022-04-30
Eritrea,370,2022-04-30
Sudan,247,2022-04-30
Nigeria,239,2022-04-30
altre*,2.789,2022-04-30
