Bangladesh,6.951,2025-05-15
Eritrea,2.450,2025-05-15
Pakistan,2.148,2025-05-15
Egitto,2.067,2025-05-15
Siria,1.009,2025-05-15
Etiopia,960,2025-05-15
Sudan,634,2025-05-15
Somalia,505,2025-05-15
Guinea,333,2025-05-15
Tunisia,295,2025-05-15
altre*,2.094,2025-05-15
