Tunisia,7.427,2022-07-31
Egitto,6.636,2022-07-31
Bangladesh,5.996,2022-07-31
Afghanistan,3.306,2022-07-31
Siria,2.365,2022-07-31
Costa d'Avorio,1.390,2022-07-31
Eritrea,989,2022-07-31
Guinea,978,2022-07-31
Iran,762,2022-07-31
Pakistan,713,2022-07-31
altre*,10.608,2022-07-31
