Afghanistan,6.809,2022-11-30
Costa d'Avorio,4.794,2022-11-30
Guinea,3.685,2022-11-30
Pakistan,2.705,2022-11-30
Iran,2.261,2022-11-30
Eritrea,2.054,2022-11-30
altre*,12.608,2022-11-30
