Tunisia,7.885,2020-08-31
Bangladesh,3.041,2020-08-31
Costa d'Avorio,911,2020-08-31
Algeria,858,2020-08-31
Pakistan,667,2020-08-31
Sudan,643,2020-08-31
Marocco,569,2020-08-31
Somalia,549,2020-08-31
Egitto,494,2020-08-31
Guinea,355,2020-08-31
altre*,3.222,2020-08-31
