Bangladesh,3.797,2024-05-15
Siria,2.631,2024-05-15
Tunisia,2.575,2024-05-15
Guinea,1.750,2024-05-15
Egitto,1.197,2024-05-15
Mali,729,2024-05-15
Pakistan,695,2024-05-15
Gambia,601,2024-05-15
Sudan,585,2024-05-15
Costa d'Avorio,571,2024-05-15
altre*,3.304,2024-05-15
