Guinea,4.608,2023-04-30
Egitto,4.414,2023-04-30
Pakistan,3.851,2023-04-30
Bangladesh,3.154,2023-04-30
Tunisia,2.935,2023-04-30
Siria,2.185,2023-04-30
Camerun,1.629,2023-04-30
Burkina Faso,1.219,2023-04-30
Mali,1.098,2023-04-30
altre*,11.087,2023-04-30
