Bangladesh,6.912,2023-08-15
Pakistan,6.173,2023-08-15
Burkina Faso,5.621,2023-08-15
Siria,4.258,2023-08-15
Camerun,3.433,2023-08-15
Mali,3.360,2023-08-15
altre*,31.726,2023-08-15
