Tunisia,1.981,2021-05-31
Costa d'Avorio,1.379,2021-05-31
Eritrea,969,2021-05-31
Guinea,914,2021-05-31
Egitto,914,2021-05-31
Sudan,878,2021-05-31
Marocco,572,2021-05-31
Mali,557,2021-05-31
Algeria,413,2021-05-31
altre*,3.315,2021-05-31
