Bangladesh,14.448,2025-09-15
Egitto,6.668,2025-09-15
Eritrea,6.306,2025-09-15
Pakistan,3.383,2025-09-15
Sudan,2.523,2025-09-15
Etiopia,1.958,2025-09-15
Somalia,1.748,2025-09-15
Iran,1.319,2025-09-15
Siria,1.206,2025-09-15
Tunisia,1.173,2025-09-15
Guinea,1.094,2025-09-15
Algeria,920,2025-09-15
Nigeria,722,2025-09-15
Mali,664,2025-09-15
Costa D'Avorio,532,2025-09-15
altre*,3.565,2025-09-15
