Guinea,7.155,2023-06-30
Egitto,7.128,2023-06-30
Pakistan,5.943,2023-06-30
Bangladesh,5.910,2023-06-30
Tunisia,4.318,2023-06-30
Siria,3.665,2023-06-30
Burkina Faso,3.018,2023-06-30
Camerun,2.141,2023-06-30
Mali,1.901,2023-06-30
altre*,15.830,2023-06-30
