Costa d'Avorio,7.380,2023-05-31
Guinea,5.996,2023-05-31
Egitto,5.478,2023-05-31
Pakistan,4.630,2023-05-31
Bangladesh,4.628,2023-05-31
Tunisia,3.432,2023-05-31
Siria,2.752,2023-05-31
Burkina Faso,2.015,2023-05-31
Camerun,1.959,2023-05-31
Mali,1.466,2023-05-31
altre*,9.957,2023-05-31
