Bangladesh,11.180,2024-10-31
Siria,10.554,2024-10-31
Tunisia,7.289,2024-10-31
Egitto,3.629,2024-10-31
Guinea,2.983,2024-10-31
Pakistan,2.314,2024-10-31
Eritrea,1.807,2024-10-31
Sudan,1.796,2024-10-31
Mali,1.336,2024-10-31
Gambia,1.295,2024-10-31
altre*,10.983,2024-10-31
