Bangladesh,3.671,2023-05-15
Tunisia,3.291,2023-05-15
Siria,2.480,2023-05-15
Burkina Faso,2.015,2023-05-15
Camerun,1.958,2023-05-15
Mali,1.462,2023-05-15
altre*,8.631,2023-05-15
