Pakistan,568,2020-08-15
Sudan,546,2020-08-15
Marocco,504,2020-08-15
Somalia,356,2020-08-15
Egitto,331,2020-08-15
Guinea,301,2020-08-15
altre*,2.385,2020-08-15
