Pakistan,1.094,2019-10-31
Costa d'Avorio,973,2019-10-31
Algeria,944,2019-10-31
Iraq,777,2019-10-31
Bangladesh,383,2019-10-31
Iran,375,2019-10-31
Sudan,356,2019-10-31
Guinea,208,2019-10-31
Marocco,190,2019-10-31
altre*,1.793,2019-10-31
