Bangladesh,3.425,2024-04-30
Siria,2.460,2024-04-30
Tunisia,2.224,2024-04-30
Guinea,1.629,2024-04-30
Egitto,1.037,2024-04-30
Pakistan,690,2024-04-30
Mali,596,2024-04-30
Sudan,497,2024-04-30
Gambia,495,2024-04-30
Costa d'Avorio,472,2024-04-30
altre*,2.612,2024-04-30
