Bangladesh,1.066,2023-02-28
Egitto,621,2023-02-28
Camerun,508,2023-02-28
Mali,495,2023-02-28
Eritrea,462,2023-02-28
Burkina Faso,447,2023-02-28
altre*,4.540,2023-02-28
