Afghanistan,7.161,2022-12-15
Costa d'Avorio,5.311,2022-12-15
Guinea,4.074,2022-12-15
Pakistan,3.065,2022-12-15
Iran,2.308,2022-12-15
Eritrea,2.060,2022-12-15
altre*,14.130,2022-12-15
