Bangladesh,3.425,2024-05-02
Siria,2.460,2024-05-02
Tunisia,2.224,2024-05-02
Guinea,1.629,2024-05-02
Egitto,1.037,2024-05-02
Pakistan,690,2024-05-02
Mali,596,2024-05-02
Sudan,497,2024-05-02
Gambia,495,2024-05-02
Costa d'Avorio,472,2024-05-02
altre*,2.612,2024-05-02
