Guinea,10.858,2023-07-31
Egitto,7.792,2023-07-31
Bangladesh,6.729,2023-07-31
Pakistan,6.575,2023-07-31
Tunisia,6.087,2023-07-31
Burkina Faso,5.361,2023-07-31
Siria,4.149,2023-07-31
Camerun,3.084,2023-07-31
Mali,3.042,2023-07-31
altre*,24.199,2023-07-31
